stock_code,quarter,상장폐지 여부,관리종목 여부,감사의견
290660.0,2020Q1,상장,N,기타/확인필요
290660.0,2020Q2,상장,N,적정
290660.0,2020Q3,상장,N,적정
290660.0,2020Q4,상장,N,적정
290660.0,2021Q1,상장,N,적정
290660.0,2021Q2,상장,N,적정
290660.0,2021Q3,상장,N,적정
290660.0,2021Q4,상장,N,적정
290660.0,2022Q1,상장,N,적정
290660.0,2022Q2,상장,N,적정
290660.0,2022Q3,상장,N,적정
290660.0,2022Q4,상장,N,적정
290660.0,2023Q1,상장,N,적정
290660.0,2023Q2,상장,N,적정
290660.0,2023Q3,상장,N,적정
290660.0,2023Q4,상장,N,적정
290660.0,2024Q1,상장,N,적정
290660.0,2024Q2,상장,N,기타/확인필요
290660.0,2024Q3,상장,N,기타/확인필요
290660.0,2024Q4,상장,N,기타/확인필요
290660.0,2025Q1,상장,N,기타/확인필요
290660.0,2025Q2,상장,N,기타/확인필요
290660.0,2025Q3,상장,N,기타/확인필요
290670.0,2020Q1,상장,N,기타/확인필요
290670.0,2020Q2,상장,N,적정
290670.0,2020Q3,상장,N,적정
290670.0,2020Q4,상장,N,적정
290670.0,2021Q1,상장,N,적정
290670.0,2021Q2,상장,N,적정
290670.0,2021Q3,상장,N,적정
290670.0,2021Q4,상장,N,적정
290670.0,2022Q1,상장,N,적정
290670.0,2022Q2,상장,N,적정
290670.0,2022Q3,상장,N,적정
290670.0,2022Q4,상장,N,적정
290670.0,2023Q1,상장,N,적정
290670.0,2023Q2,상장,N,적정
290670.0,2023Q3,상장,N,적정
290670.0,2023Q4,상장,N,적정
290670.0,2024Q1,상장,N,적정
290670.0,2024Q2,상장,N,기타/확인필요
290670.0,2024Q3,상장,N,기타/확인필요
290670.0,2024Q4,상장,N,기타/확인필요
290670.0,2025Q1,상장,N,기타/확인필요
290670.0,2025Q2,상장,N,기타/확인필요
290670.0,2025Q3,상장,N,기타/확인필요
290690.0,2020Q4,상장,N,적정
290690.0,2021Q1,상장,N,적정
290690.0,2021Q2,상장,N,적정
290690.0,2021Q3,상장,N,적정
290690.0,2021Q4,상장,N,적정
290690.0,2022Q1,상장,N,적정
290690.0,2022Q2,상장,N,적정
290690.0,2022Q3,상장,N,적정
290690.0,2022Q4,상장,N,적정
290690.0,2023Q1,상장,N,적정
290690.0,2023Q2,상장,N,적정
290690.0,2023Q3,상장,N,적정
290690.0,2023Q4,상장,N,적정
290690.0,2024Q1,상장,N,적정
290690.0,2024Q2,상장,N,기타/확인필요
290690.0,2024Q3,상장,N,기타/확인필요
290690.0,2024Q4,상장,N,기타/확인필요
290690.0,2025Q1,상장,N,기타/확인필요
290690.0,2025Q2,상장,N,기타/확인필요
290690.0,2025Q3,상장,N,기타/확인필요
290720.0,2020Q1,상장,N,기타/확인필요
290720.0,2020Q2,상장,N,적정
290720.0,2020Q3,상장,N,적정
290720.0,2020Q4,상장,N,적정
290720.0,2021Q1,상장,N,적정
290720.0,2021Q2,상장,N,적정
290720.0,2021Q3,상장,N,적정
290720.0,2021Q4,상장,N,적정
290720.0,2022Q1,상장,N,적정
290720.0,2022Q2,상장,N,적정
290720.0,2022Q3,상장,N,적정
290720.0,2022Q4,상장,N,적정
290720.0,2023Q1,상장,N,적정
290720.0,2023Q2,상장,N,적정
290720.0,2023Q3,상장,N,적정
290720.0,2023Q4,상장,N,적정
290720.0,2024Q1,상장,N,적정
290720.0,2024Q2,상장,N,기타/확인필요
290720.0,2024Q3,상장,N,기타/확인필요
290720.0,2024Q4,상장,N,기타/확인필요
290720.0,2025Q1,상장,Y,기타/확인필요
290720.0,2025Q2,상장,Y,기타/확인필요
290720.0,2025Q3,상장,Y,기타/확인필요
290740.0,2020Q1,상장,N,기타/확인필요
290740.0,2020Q2,상장,N,적정
290740.0,2020Q3,상장,N,적정
290740.0,2021Q1,상장,N,기타/확인필요
290740.0,2021Q2,상장,N,적정
290740.0,2021Q3,상장,N,적정
290740.0,2022Q1,상장,N,기타/확인필요
290740.0,2022Q2,상장,N,적정
290740.0,2022Q3,상장,N,적정
290740.0,2023Q1,상장,N,기타/확인필요
290740.0,2023Q2,상장,N,적정
290740.0,2023Q3,상장,N,적정
290740.0,2024Q1,상장,N,기타/확인필요
290740.0,2024Q2,상장,N,기타/확인필요
290740.0,2024Q3,상장,N,기타/확인필요
290740.0,2025Q1,상장,N,기타/확인필요
290740.0,2025Q2,상장,N,기타/확인필요
291230.0,2020Q1,상장,N,기타/확인필요
291230.0,2020Q2,상장,N,적정
291230.0,2020Q3,상장,N,적정
291230.0,2020Q4,상장,N,적정
291230.0,2021Q3,상장,N,기타/확인필요
291230.0,2021Q4,상장,N,기타/확인필요
291230.0,2022Q1,상장,N,기타/확인필요
291230.0,2022Q2,상장,N,기타/확인필요
291230.0,2022Q3,상장,N,기타/확인필요
291230.0,2022Q4,상장,N,기타/확인필요
291230.0,2023Q1,상장,N,기타/확인필요
291230.0,2023Q2,상장,N,기타/확인필요
291230.0,2023Q3,상장,N,기타/확인필요
291230.0,2023Q4,상장,N,기타/확인필요
291230.0,2024Q1,상장,N,기타/확인필요
291230.0,2024Q2,상장,N,기타/확인필요
291230.0,2024Q3,상장,N,기타/확인필요
291230.0,2024Q4,상장,N,기타/확인필요
291230.0,2025Q1,상장,N,기타/확인필요
291230.0,2025Q2,상장,N,기타/확인필요
291230.0,2025Q3,상장,N,기타/확인필요
291650.0,2020Q3,상장,N,기타/확인필요
291650.0,2020Q4,상장,N,적정
291650.0,2021Q1,상장,N,적정
291650.0,2021Q2,상장,N,적정
291650.0,2021Q3,상장,N,적정
291650.0,2021Q4,상장,N,적정
291650.0,2022Q1,상장,N,적정
291650.0,2022Q2,상장,N,적정
291650.0,2022Q3,상장,N,적정
291650.0,2022Q4,상장,N,적정
291650.0,2023Q1,상장,N,적정
291650.0,2023Q2,상장,N,적정
291650.0,2023Q3,상장,N,적정
291650.0,2023Q4,상장,N,적정
291650.0,2024Q1,상장,N,적정
291650.0,2024Q2,상장,N,기타/확인필요
291650.0,2024Q3,상장,N,기타/확인필요
291650.0,2024Q4,상장,N,기타/확인필요
291650.0,2025Q1,상장,N,기타/확인필요
291650.0,2025Q2,상장,N,기타/확인필요
291650.0,2025Q3,상장,N,기타/확인필요
291810.0,2022Q3,상장,N,기타/확인필요
291810.0,2022Q4,상장,N,적정
291810.0,2023Q1,상장,N,적정
291810.0,2023Q2,상장,N,적정
291810.0,2023Q3,상장,N,적정
291810.0,2023Q4,상장,N,적정
291810.0,2024Q1,상장,N,적정
291810.0,2024Q2,상장,N,기타/확인필요
291810.0,2024Q3,상장,N,기타/확인필요
291810.0,2024Q4,상장,N,기타/확인필요
291810.0,2025Q1,상장,N,기타/확인필요
291810.0,2025Q2,상장,N,기타/확인필요
291810.0,2025Q3,상장,N,기타/확인필요
293480.0,2020Q1,상장,N,기타/확인필요
293480.0,2020Q2,상장,N,적정
293480.0,2020Q3,상장,N,적정
293480.0,2020Q4,상장,N,적정
293480.0,2021Q1,상장,N,적정
293480.0,2021Q2,상장,N,적정
293480.0,2021Q3,상장,N,적정
293480.0,2021Q4,상장,N,적정
293480.0,2022Q1,상장,N,적정
293480.0,2022Q2,상장,N,적정
293480.0,2022Q3,상장,N,적정
293480.0,2022Q4,상장,N,적정
293480.0,2023Q1,상장,N,적정
293480.0,2023Q2,상장,N,적정
293480.0,2023Q3,상장,N,적정
293480.0,2023Q4,상장,N,적정
293480.0,2024Q1,상장,N,적정
293480.0,2024Q2,상장,N,기타/확인필요
293480.0,2024Q3,상장,N,기타/확인필요
293480.0,2024Q4,상장,N,기타/확인필요
293480.0,2025Q1,상장,N,기타/확인필요
293480.0,2025Q2,상장,N,기타/확인필요
293480.0,2025Q3,상장,N,기타/확인필요
293490.0,2020Q3,상장,N,기타/확인필요
293490.0,2020Q4,상장,N,적정
293490.0,2021Q1,상장,N,적정
293490.0,2021Q2,상장,N,적정
293490.0,2021Q3,상장,N,적정
293490.0,2021Q4,상장,N,적정
293490.0,2022Q1,상장,N,적정
293490.0,2022Q2,상장,N,적정
293490.0,2022Q3,상장,N,적정
293490.0,2022Q4,상장,N,적정
293490.0,2023Q1,상장,N,적정
293490.0,2023Q2,상장,N,적정
293490.0,2023Q3,상장,N,적정
293490.0,2023Q4,상장,N,적정
293490.0,2024Q1,상장,N,적정
293490.0,2024Q2,상장,N,기타/확인필요
293490.0,2024Q3,상장,N,기타/확인필요
293490.0,2024Q4,상장,N,기타/확인필요
293490.0,2025Q1,상장,N,기타/확인필요
293490.0,2025Q2,상장,N,기타/확인필요
293490.0,2025Q3,상장,N,기타/확인필요
293580.0,2023Q3,상장,N,기타/확인필요
293580.0,2023Q4,상장,N,적정
293580.0,2024Q1,상장,N,적정
293580.0,2024Q2,상장,N,기타/확인필요
293580.0,2024Q3,상장,N,기타/확인필요
293580.0,2024Q4,상장,N,기타/확인필요
293580.0,2025Q1,상장,N,기타/확인필요
293580.0,2025Q2,상장,N,기타/확인필요
293580.0,2025Q3,상장,N,기타/확인필요
293780.0,2020Q1,상장,N,기타/확인필요
293780.0,2020Q2,상장,N,적정
293780.0,2020Q3,상장,N,적정
293780.0,2020Q4,상장,N,적정
293780.0,2021Q1,상장,N,적정
293780.0,2021Q2,상장,N,적정
293780.0,2021Q3,상장,N,적정
293780.0,2021Q4,상장,N,적정
293780.0,2022Q1,상장,N,적정
293780.0,2022Q2,상장,N,적정
293780.0,2022Q3,상장,N,적정
293780.0,2022Q4,상장,N,적정
293780.0,2023Q1,상장,N,적정
293780.0,2023Q2,상장,N,적정
293780.0,2023Q3,상장,N,적정
293780.0,2023Q4,상장,N,적정
293780.0,2024Q1,상장,N,적정
293780.0,2024Q2,상장,N,기타/확인필요
293780.0,2024Q3,상장,N,기타/확인필요
293780.0,2024Q4,상장,N,기타/확인필요
293780.0,2025Q1,상장,N,기타/확인필요
293780.0,2025Q2,상장,N,기타/확인필요
293780.0,2025Q3,상장,N,기타/확인필요
293940.0,2020Q2,상장,N,적정
293940.0,2020Q4,상장,N,적정
293940.0,2021Q2,상장,N,적정
293940.0,2021Q4,상장,N,적정
293940.0,2022Q2,상장,N,적정
293940.0,2022Q4,상장,N,적정
293940.0,2023Q2,상장,N,적정
293940.0,2023Q4,상장,N,적정
293940.0,2024Q2,상장,N,적정
293940.0,2024Q4,상장,N,적정
293940.0,2025Q2,상장,N,기타/확인필요
294090.0,2020Q3,상장,N,기타/확인필요
294090.0,2020Q4,상장,N,적정
294090.0,2021Q1,상장,N,적정
294090.0,2021Q2,상장,N,적정
294090.0,2021Q3,상장,N,적정
294090.0,2021Q4,상장,N,적정
294090.0,2022Q1,상장,N,적정
294090.0,2022Q2,상장,N,적정
294090.0,2022Q3,상장,N,적정
294090.0,2022Q4,상장,N,적정
294090.0,2023Q1,상장,N,적정
294090.0,2023Q2,상장,N,적정
294090.0,2023Q3,상장,N,적정
294090.0,2023Q4,상장,N,적정
294090.0,2024Q1,상장,N,적정
294090.0,2024Q2,상장,N,의견거절
294090.0,2024Q3,상장,N,의견거절
294090.0,2024Q4,상장,N,의견거절
294090.0,2025Q1,상장,Y,의견거절
294090.0,2025Q2,상장,Y,기타/확인필요
294090.0,2025Q3,상장,Y,기타/확인필요
294140.0,2020Q1,상장,N,기타/확인필요
294140.0,2020Q2,상장,N,적정
294140.0,2020Q3,상장,N,적정
294140.0,2020Q4,상장,N,적정
294140.0,2021Q1,상장,N,적정
294140.0,2021Q2,상장,N,적정
294140.0,2021Q3,상장,N,적정
294140.0,2021Q4,상장,N,적정
294140.0,2022Q1,상장,N,적정
294140.0,2022Q2,상장,N,적정
294140.0,2022Q3,상장,N,적정
294140.0,2022Q4,상장,N,적정
294140.0,2023Q1,상장,N,적정
294140.0,2023Q2,상장,N,적정
294140.0,2023Q3,상장,N,적정
294140.0,2023Q4,상장,N,적정
294140.0,2024Q1,상장,N,적정
294140.0,2024Q2,상장,N,기타/확인필요
294140.0,2024Q3,상장,N,기타/확인필요
294140.0,2024Q4,상장,N,기타/확인필요
294140.0,2025Q1,상장,N,기타/확인필요
294140.0,2025Q2,상장,N,기타/확인필요
294140.0,2025Q3,상장,N,기타/확인필요
294570.0,2021Q1,상장,N,기타/확인필요
294570.0,2021Q2,상장,N,기타/확인필요
294570.0,2021Q3,상장,N,기타/확인필요
294570.0,2021Q4,상장,N,기타/확인필요
294570.0,2022Q1,상장,N,기타/확인필요
294570.0,2022Q2,상장,N,기타/확인필요
294570.0,2022Q3,상장,N,기타/확인필요
294570.0,2022Q4,상장,N,기타/확인필요
294570.0,2023Q1,상장,N,기타/확인필요
294570.0,2023Q2,상장,N,기타/확인필요
294570.0,2023Q3,상장,N,기타/확인필요
294570.0,2023Q4,상장,N,기타/확인필요
294570.0,2024Q1,상장,N,기타/확인필요
294570.0,2024Q2,상장,N,기타/확인필요
294570.0,2024Q3,상장,N,기타/확인필요
294570.0,2024Q4,상장,N,기타/확인필요
294570.0,2025Q1,상장,N,기타/확인필요
294570.0,2025Q2,상장,N,기타/확인필요
294570.0,2025Q3,상장,N,기타/확인필요
294630.0,2020Q1,상장,N,기타/확인필요
294630.0,2020Q2,상장,N,적정
294630.0,2020Q3,상장,N,적정
294630.0,2020Q4,상장,N,적정
294630.0,2021Q1,상장,N,적정
294630.0,2021Q2,상장,N,적정
294630.0,2021Q3,상장,N,적정
294630.0,2021Q4,상장,N,적정
294630.0,2022Q1,상장,N,적정
294630.0,2022Q2,상장,N,적정
294630.0,2022Q3,상장,N,적정
294630.0,2022Q4,상장,N,적정
294630.0,2023Q1,상장,N,적정
294630.0,2023Q2,상장,N,적정
294630.0,2023Q3,상장,N,적정
294630.0,2023Q4,상장,N,적정
294630.0,2024Q1,상장,N,적정
294630.0,2024Q2,상장,N,기타/확인필요
294630.0,2024Q3,상장,N,기타/확인필요
294630.0,2024Q4,상장,N,기타/확인필요
294630.0,2025Q1,상장,N,기타/확인필요
294630.0,2025Q2,상장,N,기타/확인필요
294630.0,2025Q3,상장,N,기타/확인필요
294870.0,2020Q1,상장,N,기타/확인필요
294870.0,2020Q2,상장,N,적정
294870.0,2020Q3,상장,N,적정
294870.0,2020Q4,상장,N,적정
294870.0,2021Q1,상장,N,적정
294870.0,2021Q2,상장,N,적정
294870.0,2021Q3,상장,N,적정
294870.0,2021Q4,상장,N,적정
294870.0,2022Q1,상장,N,적정
294870.0,2022Q2,상장,N,적정
294870.0,2022Q3,상장,N,적정
294870.0,2022Q4,상장,N,적정
294870.0,2023Q1,상장,N,적정
294870.0,2023Q2,상장,N,적정
294870.0,2023Q3,상장,N,적정
294870.0,2023Q4,상장,N,적정
294870.0,2024Q1,상장,N,적정
294870.0,2024Q2,상장,N,기타/확인필요
294870.0,2024Q3,상장,N,기타/확인필요
294870.0,2024Q4,상장,N,기타/확인필요
294870.0,2025Q1,상장,N,기타/확인필요
294870.0,2025Q2,상장,N,기타/확인필요
294870.0,2025Q3,상장,N,기타/확인필요
295310.0,2024Q2,상장,N,기타/확인필요
295310.0,2024Q3,상장,N,기타/확인필요
295310.0,2024Q4,상장,N,기타/확인필요
295310.0,2025Q1,상장,N,기타/확인필요
295310.0,2025Q2,상장,N,기타/확인필요
295310.0,2025Q3,상장,N,기타/확인필요
296640.0,2022Q3,상장,N,기타/확인필요
296640.0,2022Q4,상장,N,적정
296640.0,2023Q1,상장,N,적정
296640.0,2023Q2,상장,N,적정
296640.0,2023Q3,상장,N,적정
296640.0,2023Q4,상장,N,적정
296640.0,2024Q1,상장,N,적정
296640.0,2024Q2,상장,N,기타/확인필요
296640.0,2024Q3,상장,N,기타/확인필요
296640.0,2024Q4,상장,N,기타/확인필요
296640.0,2025Q1,상장,N,기타/확인필요
296640.0,2025Q2,상장,N,기타/확인필요
296640.0,2025Q3,상장,N,기타/확인필요
297090.0,2020Q1,상장,N,기타/확인필요
297090.0,2020Q2,상장,N,적정
297090.0,2020Q3,상장,N,적정
297090.0,2020Q4,상장,N,적정
297090.0,2021Q1,상장,N,적정
297090.0,2021Q2,상장,N,적정
297090.0,2021Q3,상장,N,적정
297090.0,2021Q4,상장,N,적정
297090.0,2022Q1,상장,N,적정
297090.0,2022Q2,상장,N,적정
297090.0,2022Q3,상장,N,적정
297090.0,2022Q4,상장,N,적정
297090.0,2023Q1,상장,N,적정
297090.0,2023Q2,상장,N,적정
297090.0,2023Q3,상장,N,적정
297090.0,2023Q4,상장,N,적정
297090.0,2024Q1,상장,N,적정
297090.0,2024Q2,상장,N,기타/확인필요
297090.0,2024Q3,상장,N,기타/확인필요
297090.0,2024Q4,상장,N,기타/확인필요
297090.0,2025Q1,상장,N,기타/확인필요
297090.0,2025Q2,상장,N,기타/확인필요
297090.0,2025Q3,상장,N,기타/확인필요
297570.0,2020Q1,상장,N,기타/확인필요
297570.0,2020Q2,상장,N,기타/확인필요
297570.0,2020Q3,상장,N,기타/확인필요
297570.0,2020Q4,상장,N,기타/확인필요
297570.0,2021Q1,상장,N,기타/확인필요
297570.0,2021Q2,상장,N,기타/확인필요
297570.0,2021Q3,상장,N,기타/확인필요
297570.0,2021Q4,상장,N,기타/확인필요
297570.0,2022Q1,상장,N,기타/확인필요
297570.0,2022Q2,상장,N,기타/확인필요
297570.0,2022Q3,상장,N,기타/확인필요
297570.0,2022Q4,상장,N,기타/확인필요
297570.0,2023Q1,상장,N,기타/확인필요
297570.0,2023Q2,상장,N,기타/확인필요
297570.0,2023Q3,상장,N,기타/확인필요
297570.0,2023Q4,상장,N,기타/확인필요
297570.0,2024Q1,상장,N,기타/확인필요
297570.0,2024Q2,상장,N,기타/확인필요
297570.0,2024Q3,상장,N,기타/확인필요
297570.0,2024Q4,상장,N,기타/확인필요
297570.0,2025Q1,상장,N,기타/확인필요
297570.0,2025Q2,상장,N,기타/확인필요
297570.0,2025Q3,상장,N,기타/확인필요
297890.0,2020Q2,상장,N,적정
297890.0,2020Q3,상장,N,적정
297890.0,2020Q4,상장,N,적정
297890.0,2021Q1,상장,N,적정
297890.0,2021Q2,상장,N,적정
297890.0,2021Q3,상장,N,적정
297890.0,2021Q4,상장,N,적정
297890.0,2022Q1,상장,N,적정
297890.0,2022Q2,상장,N,적정
297890.0,2022Q3,상장,N,적정
297890.0,2022Q4,상장,N,적정
297890.0,2023Q1,상장,N,적정
297890.0,2023Q2,상장,N,적정
297890.0,2023Q3,상장,N,적정
297890.0,2023Q4,상장,N,적정
297890.0,2024Q1,상장,N,적정
297890.0,2024Q2,상장,N,기타/확인필요
297890.0,2024Q3,상장,N,기타/확인필요
297890.0,2024Q4,상장,N,기타/확인필요
297890.0,2025Q1,상장,N,기타/확인필요
297890.0,2025Q2,상장,N,기타/확인필요
297890.0,2025Q3,상장,N,기타/확인필요
298000.0,2020Q1,상장,N,기타/확인필요
298000.0,2020Q2,상장,N,적정
298000.0,2020Q3,상장,N,적정
298000.0,2020Q4,상장,N,적정
298000.0,2021Q1,상장,N,적정
298000.0,2021Q2,상장,N,적정
298000.0,2021Q3,상장,N,적정
298000.0,2021Q4,상장,N,적정
298000.0,2022Q1,상장,N,적정
298000.0,2022Q2,상장,N,적정
298000.0,2022Q3,상장,N,적정
298000.0,2022Q4,상장,N,적정
298000.0,2023Q1,상장,N,적정
298000.0,2023Q2,상장,N,적정
298000.0,2023Q3,상장,N,적정
298000.0,2023Q4,상장,N,적정
298000.0,2024Q1,상장,N,적정
298000.0,2024Q2,상장,N,기타/확인필요
298000.0,2024Q3,상장,N,기타/확인필요
298000.0,2024Q4,상장,N,기타/확인필요
298000.0,2025Q1,상장,N,기타/확인필요
298000.0,2025Q2,상장,N,기타/확인필요
298000.0,2025Q3,상장,N,기타/확인필요
298020.0,2020Q1,상장,N,기타/확인필요
298020.0,2020Q2,상장,N,적정
298020.0,2020Q3,상장,N,적정
298020.0,2020Q4,상장,N,적정
298020.0,2021Q1,상장,N,적정
298020.0,2021Q2,상장,N,적정
298020.0,2021Q3,상장,N,적정
298020.0,2021Q4,상장,N,적정
298020.0,2022Q1,상장,N,적정
298020.0,2022Q2,상장,N,적정
298020.0,2022Q3,상장,N,적정
298020.0,2022Q4,상장,N,적정
298020.0,2023Q1,상장,N,적정
298020.0,2023Q2,상장,N,적정
298020.0,2023Q3,상장,N,적정
298020.0,2023Q4,상장,N,적정
298020.0,2024Q1,상장,N,적정
298020.0,2024Q2,상장,N,기타/확인필요
298020.0,2024Q3,상장,N,기타/확인필요
298020.0,2024Q4,상장,N,기타/확인필요
298020.0,2025Q1,상장,N,기타/확인필요
298020.0,2025Q2,상장,N,기타/확인필요
298020.0,2025Q3,상장,N,기타/확인필요
298040.0,2020Q1,상장,N,기타/확인필요
298040.0,2020Q2,상장,N,적정
298040.0,2020Q3,상장,N,적정
298040.0,2020Q4,상장,N,적정
298040.0,2021Q1,상장,N,적정
298040.0,2021Q2,상장,N,적정
298040.0,2021Q3,상장,N,적정
298040.0,2021Q4,상장,N,적정
298040.0,2022Q1,상장,N,적정
298040.0,2022Q2,상장,N,적정
298040.0,2022Q3,상장,N,적정
298040.0,2022Q4,상장,N,적정
298040.0,2023Q1,상장,N,적정
298040.0,2023Q2,상장,N,적정
298040.0,2023Q3,상장,N,적정
298040.0,2023Q4,상장,N,적정
298040.0,2024Q1,상장,N,적정
298040.0,2024Q2,상장,N,기타/확인필요
298040.0,2024Q3,상장,N,기타/확인필요
298040.0,2024Q4,상장,N,기타/확인필요
298040.0,2025Q1,상장,N,기타/확인필요
298040.0,2025Q2,상장,N,기타/확인필요
298040.0,2025Q3,상장,N,기타/확인필요
298050.0,2020Q1,상장,N,기타/확인필요
298050.0,2020Q2,상장,N,적정
298050.0,2020Q3,상장,N,적정
298050.0,2020Q4,상장,N,적정
298050.0,2021Q1,상장,N,적정
298050.0,2021Q2,상장,N,적정
298050.0,2021Q3,상장,N,적정
298050.0,2021Q4,상장,N,적정
298050.0,2022Q1,상장,N,적정
298050.0,2022Q2,상장,N,적정
298050.0,2022Q3,상장,N,적정
298050.0,2022Q4,상장,N,적정
298050.0,2023Q1,상장,N,적정
298050.0,2023Q2,상장,N,적정
298050.0,2023Q3,상장,N,적정
298050.0,2023Q4,상장,N,적정
298050.0,2024Q1,상장,N,적정
298050.0,2024Q2,상장,N,기타/확인필요
298050.0,2024Q3,상장,N,기타/확인필요
298050.0,2024Q4,상장,N,기타/확인필요
298050.0,2025Q1,상장,N,기타/확인필요
298050.0,2025Q2,상장,N,기타/확인필요
298050.0,2025Q3,상장,N,기타/확인필요
298060.0,2020Q2,상장,N,적정
298060.0,2020Q3,상장,N,적정
298060.0,2020Q4,상장,N,적정
298060.0,2021Q1,상장,N,적정
298060.0,2021Q2,상장,N,적정
298060.0,2021Q3,상장,N,적정
298060.0,2021Q4,상장,N,적정
